"symbol","time","price","change","vol","total","side"
"VHC","14:45:05",74.4,0,21500,384900,
"VHC","14:29:50",74.5,0.1,500,363400,"B"
"VHC","14:29:48",74.6,0.2,300,362900,"S"
"VHC","14:29:47",74.5,0.1,1000,362600,"B"
"VHC","14:29:46",74.5,0.1,300,361600,"B"
"VHC","14:29:45",74.6,0.2,3000,361300,"S"
"VHC","14:29:14",74.5,0.1,700,358300,"S"
"VHC","14:29:12",74.5,0.1,500,357600,"S"
"VHC","14:28:56",74.4,0,500,357100,"B"
"VHC","14:28:19",74.4,0,700,356600,"B"
"VHC","14:28:06",74.4,0,2300,355900,"B"
"VHC","14:28:05",74.4,0,1000,353600,"B"
"VHC","14:27:59",74.4,0,1000,352600,"B"
"VHC","14:27:46",74.4,0,100,351600,"B"
"VHC","14:27:42",74.4,0,9500,351500,"B"
"VHC","14:27:35",74.4,0,500,342000,"B"
"VHC","14:27:20",74.4,0,1000,341500,"B"
"VHC","14:27:10",74.4,0,100,340500,"B"
"VHC","14:26:33",74.4,0,500,340400,"B"
"VHC","14:26:00",74.4,0,600,339900,"B"
"VHC","14:25:40",74.4,0,1000,339300,"B"
"VHC","14:25:30",74.4,0,4300,338300,"B"
"VHC","14:25:30",74.4,0,100,334000,"B"
"VHC","14:25:21",74.5,0.1,100,333900,"S"
"VHC","14:25:06",74.5,0.1,600,333800,"S"
"VHC","14:24:58",74.5,0.1,200,333200,"S"
"VHC","14:24:52",74.5,0.1,100,333000,"S"
"VHC","14:24:08",74.5,0.1,100,332900,"S"
"VHC","14:23:35",74.5,0.1,1000,332800,"S"
"VHC","14:23:24",74.5,0.1,1000,331800,"S"
"VHC","14:23:16",74.5,0.1,600,330800,"B"
"VHC","14:23:15",74.5,0.1,300,330200,"B"
"VHC","14:23:07",74.5,0.1,100,329900,"B"
"VHC","14:22:48",74.5,0.1,500,329800,"B"
"VHC","14:22:45",74.5,0.1,1000,329300,"B"
"VHC","14:22:26",74.5,0.1,100,328300,"B"
"VHC","14:22:11",74.5,0.1,100,328200,"B"
"VHC","14:22:07",74.6,0.2,100,328100,"S"
"VHC","14:22:06",74.5,0.1,1000,328000,"S"
"VHC","14:22:00",74.5,0.1,300,327000,"S"
"VHC","14:21:51",74.5,0.1,800,326700,"S"
"VHC","14:21:35",74.5,0.1,100,325900,"S"
"VHC","14:21:02",74.5,0.1,2000,325800,"B"
"VHC","14:20:56",74.5,0.1,1000,323800,"B"
"VHC","14:20:33",74.5,0.1,700,322800,"B"
"VHC","14:20:21",74.6,0.2,100,322100,"S"
"VHC","14:20:08",74.5,0.1,500,322000,"B"
"VHC","14:19:38",74.5,0.1,100,321500,"B"
"VHC","14:19:18",74.5,0.1,100,321400,"B"
"VHC","14:19:13",74.5,0.1,500,321300,"B"
"VHC","14:19:08",74.5,0.1,100,320800,"B"
"VHC","14:17:27",74.5,0.1,1200,320700,"B"
"VHC","14:17:19",74.5,0.1,200,319500,"B"
"VHC","14:16:45",74.5,0.1,3500,319300,"S"
"VHC","14:16:28",74.5,0.1,600,315800,"S"
"VHC","14:16:21",74.5,0.1,1400,315200,"S"
"VHC","14:13:57",74.5,0.1,2000,313800,"S"
"VHC","14:13:35",74.5,0.1,700,311800,"S"
"VHC","14:13:30",74.5,0.1,400,311100,"S"
"VHC","14:10:30",74.4,0,1000,310700,"B"
"VHC","14:09:42",74.4,0,300,309700,"B"
"VHC","14:09:01",74.4,0,3300,309400,"S"
"VHC","14:08:58",74.4,0,100,306100,"S"
"VHC","14:08:48",74.4,0,500,306000,"S"
"VHC","14:08:45",74.4,0,2000,305500,"S"
"VHC","14:08:41",74.4,0,2000,303500,"S"
"VHC","14:08:11",74.4,0,1000,301500,"S"
"VHC","14:07:49",74.4,0,700,300500,"S"
"VHC","14:07:47",74.4,0,1200,299800,"S"
"VHC","14:07:45",74.3,-0.1,100,298600,"B"
"VHC","14:06:33",74.3,-0.1,100,298500,"B"
"VHC","14:03:45",74.3,-0.1,1000,298400,"B"
"VHC","14:03:39",74.3,-0.1,400,297400,"B"
"VHC","14:03:03",74.3,-0.1,300,297000,"B"
"VHC","14:01:25",74.3,-0.1,500,296700,"B"
"VHC","14:01:07",74.3,-0.1,1000,296200,"B"
"VHC","14:00:19",74.3,-0.1,100,295200,"B"
"VHC","13:58:21",74.3,-0.1,200,295100,"B"
"VHC","13:58:16",74.3,-0.1,100,294900,"B"
"VHC","13:58:08",74.3,-0.1,400,294800,"B"
"VHC","13:57:14",74.3,-0.1,500,294400,"B"
"VHC","13:57:08",74.3,-0.1,200,293900,"B"
"VHC","13:56:53",74.3,-0.1,100,293700,"B"
"VHC","13:56:12",74.3,-0.1,5000,293600,"B"
"VHC","13:56:03",74.3,-0.1,500,288600,"B"
"VHC","13:55:07",74.3,-0.1,500,288100,"B"
"VHC","13:55:00",74.3,-0.1,200,287600,"B"
"VHC","13:54:51",74.4,0,500,287400,"S"
"VHC","13:53:25",74.4,0,700,286900,"S"
"VHC","13:50:39",74.4,0,700,286200,"S"
"VHC","13:50:16",74.3,-0.1,2000,285500,"B"
"VHC","13:49:50",74.3,-0.1,400,283500,"B"
"VHC","13:49:34",74.3,-0.1,2800,283100,"B"
"VHC","13:47:39",74.4,0,600,280300,"S"
"VHC","13:47:16",74.4,0,100,279700,"S"
"VHC","13:44:54",74.4,0,500,279600,"S"
"VHC","13:44:47",74.4,0,700,279100,"S"
"VHC","13:42:09",74.4,0,2300,278400,"S"
"VHC","13:40:12",74.3,-0.1,100,276100,"B"
"VHC","13:38:35",74.3,-0.1,2700,276000,"B"
"VHC","13:38:07",74.4,0,100,273300,"S"
"VHC","13:37:51",74.3,-0.1,1400,273200,"B"
"VHC","13:37:50",74.3,-0.1,900,271800,"B"
"VHC","13:37:49",74.3,-0.1,100,270900,"B"
"VHC","13:37:03",74.4,0,200,270800,"S"
"VHC","13:36:49",74.4,0,700,270600,"S"
"VHC","13:36:23",74.4,0,800,269900,"S"
"VHC","13:35:57",74.4,0,700,269100,"S"
"VHC","13:35:48",74.4,0,2000,268400,"S"
"VHC","13:35:38",74.4,0,1900,266400,"S"
"VHC","13:35:31",74.4,0,800,264500,"S"
"VHC","13:35:29",74.4,0,7500,263700,"S"
"VHC","13:35:05",74.4,0,700,256200,"S"
"VHC","13:34:39",74.4,0,800,255500,"S"
"VHC","13:34:13",74.4,0,700,254700,"S"
"VHC","13:33:47",74.4,0,800,254000,"S"
"VHC","13:33:21",74.4,0,700,253200,"S"
"VHC","13:32:55",74.4,0,600,252500,"S"
"VHC","13:32:55",74.4,0,200,251900,"S"
"VHC","13:32:29",74.4,0,700,251700,"S"
"VHC","13:32:20",74.4,0,2000,251000,"S"
"VHC","13:26:25",74.3,-0.1,500,249000,"B"
"VHC","13:26:24",74.4,0,700,248500,"S"
"VHC","13:25:58",74.4,0,800,247800,"S"
"VHC","13:25:33",74.4,0,500,247000,"S"
"VHC","13:25:32",74.4,0,700,246500,"S"
"VHC","13:25:06",74.4,0,800,245800,"S"
"VHC","13:24:40",74.4,0,700,245000,"S"
"VHC","13:24:14",74.4,0,800,244300,"S"
"VHC","13:23:53",74.4,0,100,243500,"S"
"VHC","13:22:40",74.3,-0.1,10000,243400,"B"
"VHC","13:21:55",74.3,-0.1,10000,233400,"B"
"VHC","13:21:44",74.4,0,2100,223400,"S"
"VHC","13:21:38",74.4,0,800,221300,"S"
"VHC","13:21:12",74.4,0,700,220500,"S"
"VHC","13:20:53",74.4,0,200,219800,"S"
"VHC","13:20:47",74.4,0,1000,219600,"S"
"VHC","13:20:46",74.4,0,800,218600,"S"
"VHC","13:20:20",74.4,0,700,217800,"S"
"VHC","13:20:14",74.4,0,2000,217100,"S"
"VHC","13:19:54",74.4,0,800,215100,"S"
"VHC","13:19:28",74.4,0,700,214300,"S"
"VHC","13:19:21",74.4,0,1000,213600,"S"
"VHC","13:19:07",74.4,0,300,212600,"S"
"VHC","13:19:02",74.4,0,800,212300,"S"
"VHC","13:18:36",74.4,0,700,211500,"S"
"VHC","13:18:11",74.4,0,800,210800,"S"
"VHC","13:18:00",74.4,0,100,210000,"S"
"VHC","13:17:44",74.4,0,700,209900,"S"
"VHC","13:17:42",74.4,0,200,209200,"S"
"VHC","13:17:19",74.4,0,1000,209000,"S"
"VHC","13:17:18",74.4,0,800,208000,"S"
"VHC","13:17:14",74.4,0,2500,207200,"S"
"VHC","13:16:52",74.4,0,700,204700,"S"
"VHC","13:16:51",74.4,0,1000,204000,"S"
"VHC","13:16:26",74.4,0,800,203000,"S"
"VHC","13:16:00",74.4,0,700,202200,"S"
"VHC","13:15:59",74.4,0,500,201500,"S"
"VHC","13:15:36",74.4,0,5000,201000,"S"
"VHC","13:15:34",74.4,0,800,196000,"S"
"VHC","13:15:30",74.4,0,5000,195200,"S"
"VHC","13:15:29",74.4,0,200,190200,"S"
"VHC","13:15:14",74.4,0,5700,190000,"S"
"VHC","13:06:45",74.3,-0.1,5000,184300,"B"
"VHC","13:02:50",74.3,-0.1,22000,179300,"B"
"VHC","13:02:39",74.4,0,1200,157300,"S"
"VHC","13:02:33",74.4,0,1800,156100,"S"
"VHC","13:02:07",74.4,0,700,154300,"S"
"VHC","13:01:41",74.4,0,800,153600,"S"
"VHC","13:01:30",74.4,0,300,152800,"S"
"VHC","13:00:13",74.4,0,2800,152500,"B"
"VHC","13:00:09",74.4,0,100,149700,"B"
"VHC","11:29:01",74.4,0,500,149600,"B"
"VHC","11:23:49",74.5,0.1,800,149100,"S"
"VHC","11:23:47",74.5,0.1,100,148300,"S"
"VHC","11:23:31",74.5,0.1,100,148200,"S"
"VHC","11:22:49",74.5,0.1,200,148100,"S"
"VHC","11:22:48",74.4,0,100,147900,"B"
"VHC","11:22:02",74.4,0,2000,147800,"B"
"VHC","11:20:07",74.4,0,100,145800,"S"
"VHC","11:19:41",74.4,0,100,145700,"S"
"VHC","11:19:31",74.4,0,800,145600,"S"
"VHC","11:19:21",74.4,0,100,144800,"S"
"VHC","11:19:11",74.4,0,600,144700,"S"
"VHC","11:19:00",74.4,0,3300,144100,"B"
"VHC","11:11:47",74.4,0,200,140800,"S"
"VHC","11:08:17",74.4,0,300,140600,"S"
"VHC","11:07:31",74.4,0,100,140300,"S"
"VHC","11:07:23",74.4,0,800,140200,"S"
"VHC","11:07:05",74.4,0,100,139400,"S"
"VHC","11:06:01",74.4,0,100,139300,"S"
"VHC","11:05:57",74.4,0,500,139200,"S"
"VHC","11:04:51",74.4,0,200,138700,"S"
"VHC","11:04:49",74.4,0,1000,138500,"S"
"VHC","11:02:42",74.4,0,100,137500,"S"
"VHC","11:02:31",74.4,0,800,137400,"S"
"VHC","11:02:21",74.4,0,4200,136600,"S"
"VHC","11:00:56",74.4,0,200,132400,"S"
"VHC","11:00:01",74.4,0,300,132200,"S"
"VHC","10:59:59",74.4,0,1500,131900,"S"
"VHC","10:57:51",74.4,0,200,130400,"S"
"VHC","10:57:47",74.4,0,1000,130200,"S"
"VHC","10:57:39",74.4,0,300,129200,"S"
"VHC","10:56:01",74.4,0,100,128900,"S"
"VHC","10:55:54",74.4,0,500,128800,"S"
"VHC","10:51:32",74.4,0,200,128300,"B"
"VHC","10:51:14",74.4,0,1000,128100,"S"
"VHC","10:48:21",74.3,-0.1,1400,127100,"S"
"VHC","10:46:10",74.3,-0.1,400,125700,"S"
"VHC","10:44:52",74.2,-0.2,100,125300,"B"
"VHC","10:43:56",74.3,-0.1,100,125200,"S"
"VHC","10:43:41",74.3,-0.1,100,125100,"S"
